1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
7.1.11,7.1.11,1
8.1.12,_,0
8.2.13,8.1.12,1
8.3.14,_,0
9.1.15,9.1.13,1
10.1.16,10.1.14,1
11.1.17,_,0
11.2.18,11.1.15,1
11.3.19,_,0
12.1.20,12.1.16,1
13.1.21,13.1.17,1
14.1.22,14.1.18,1
15.1.23,15.1.19,1
15.2.24,15.2.20,1
16.1.25,16.1.21,1
16.2.26,16.2.22,1
16.3.27,_,0
16.4.28,16.3.23,1
16.5.29,_,0
16.6.30,16.4.24,1
16.7.31,16.5.25,1
17.1.32,17.1.26,1
18.1.33,18.1.27,1
19.1.34,19.1.28,1
19.2.35,19.2.29,1
20.1.36,20.1.30,1
21.1.37,21.1.31,1
21.2.38,21.2.32,1
21.3.39,21.3.33,1
21.4.40,21.4.34,1
22.1.41,22.1.35,1
23.1.42,23.1.36,1
24.1.43,24.1.37,1
25.1.44,25.1.38,1
25.2.45,25.2.39,1
26.1.46,26.1.40,1
26.2.47,26.2.41,1
27.1.48,27.1.42,1
28.1.49,28.1.43,1
28.2.50,28.2.44,1
29.1.51,29.1.45,1
29.2.52,29.2.46,1
29.3.53,29.3.47,1
29.4.54,29.4.48,1
30.1.55,30.1.49,1
31.1.56,31.1.50,1
32.1.57,32.1.51,1
32.2.58,32.2.52,1
32.3.59,32.3.53,1
32.4.60,32.4.54,1
32.5.61,32.5.55,1
33.1.62,_,0
33.2.63,33.1.56,1
33.3.64,_,0
34.1.65,34.1.57,1
35.1.66,35.1.58,1
36.1.67,_,0
36.2.68,36.1.59,1
36.3.69,_,0
37.1.70,37.1.60,1
38.1.71,_,0
38.2.72,38.1.61,1
38.3.73,_,0
39.1.74,39.1.62,1
40.1.75,40.1.63,1
41.1.76,_,0
41.2.77,41.1.64,1
41.3.78,_,0
42.1.79,42.1.65,1
43.1.80,_,0
43.2.81,43.1.66,1
43.3.82,43.2.67,1
43.4.83,43.3.68,1
43.5.84,_,0
44.1.85,44.1.69,1
45.1.86,45.1.70,1
45.2.87,45.2.71,1
45.3.88,45.3.72,1
45.4.89,45.4.73,1
45.5.90,45.5.74,1
45.6.91,45.6.75,1
45.7.92,45.7.76,1
46.1.93,46.1.77,1
46.2.94,46.2.78,1
46.3.95,46.3.79,1
47.1.96,47.1.80,1
47.2.97,47.2.81,1
47.3.98,47.3.82,1
48.1.99,48.1.83,1
48.2.100,48.2.84,1
49.1.101,49.1.85,1
49.2.102,49.2.86,1
49.3.103,49.3.87,1
50.1.104,50.1.88,1
51.1.105,51.1.89,1
