1.1.1,1.1.1,1
1.2.2,1.2.2,1
1.3.3,1.3.3,1
1.4.4,1.4.4,1
1.5.5,1.5.5,1
2.1.6,2.1.6,1
3.1.7,3.1.7,1
4.1.8,4.1.8,1
5.1.9,5.1.9,1
6.1.10,6.1.10,1
6.2.11,6.2.11,1
6.3.12,6.3.12,1
6.4.13,6.4.13,1
6.5.14,6.5.14,1
6.6.15,6.6.15,1
6.7.16,6.7.16,1
6.8.17,6.8.17,1
7.1.18,7.1.18,1
7.2.19,7.2.19,1
7.3.20,7.3.20,1
8.1.21,8.1.21,1
8.2.22,8.2.22,1
8.3.23,8.3.23,1
8.4.24,8.4.24,1
9.1.25,9.1.25,1
10.1.26,10.1.26,1
10.2.27,10.2.27,1
10.3.28,10.3.28,1
10.4.29,10.4.29,1
10.5.30,10.5.30,1
10.6.31,10.6.31,1
11.1.32,11.1.32,1
11.2.33,11.2.33,1
11.3.34,11.3.34,1
11.4.35,11.4.35,1
12.1.36,12.1.36,1
13.1.37,13.1.37,1
14.1.38,14.1.38,1
14.2.39,14.2.39,1
14.3.40,_,0
14.4.41,14.3.40,0.8659091
14.5.42,14.4.41,1
14.6.43,14.5.42,1
15.1.44,15.1.43,0.8883004
15.2.45,15.2.44,1
15.3.46,15.3.45,1
16.1.47,16.1.46,1
17.1.48,17.1.47,1
17.2.49,17.2.48,1
17.3.50,17.3.49,1
17.4.51,17.4.50,1
18.1.52,18.1.51,1
19.1.53,19.1.52,1
19.2.54,19.2.53,1
20.1.55,_,0
21.1.56,19.3.54,1
21.2.57,19.4.55,1
21.3.58,19.5.56,1
22.1.59,19.6.57,1
22.2.60,19.7.58,1
23.1.61,20.1.59,1
24.1.62,21.1.60,1
24.2.63,21.2.61,1
24.3.64,21.3.62,1
24.4.65,21.4.63,1
24.5.66,21.5.64,1
25.1.67,22.1.65,1
26.1.68,23.1.66,1
27.1.69,24.1.67,1
27.2.70,24.2.68,1
27.3.71,24.3.69,1
27.4.72,24.4.70,1
27.5.73,24.5.71,1
27.6.74,24.6.72,1
27.7.75,24.7.73,1
27.8.76,24.8.74,1
28.1.77,25.1.75,1
29.1.78,26.1.76,1
29.2.79,26.2.77,1
30.1.80,27.1.78,1
30.2.81,27.2.79,1
30.3.82,27.3.80,1
31.1.83,28.1.81,1
31.2.84,28.2.82,1
31.3.85,28.3.83,1
31.4.86,28.4.84,1
31.5.87,28.5.85,1
31.6.88,28.6.86,1
31.7.89,28.7.87,1
31.8.90,28.8.88,1
32.1.91,29.1.89,1
33.1.92,30.1.90,1
34.1.93,31.1.91,1
34.2.94,31.2.92,1
34.3.95,31.3.93,1
35.1.96,32.1.94,1
36.1.97,33.1.95,1
36.2.98,33.2.96,1
36.3.99,33.3.97,1
36.4.100,33.4.98,1
36.5.101,33.5.99,1
36.6.102,33.6.100,1
36.7.103,33.7.101,1
37.1.104,34.1.102,1
38.1.105,35.1.103,1
